NHPD Property ID,HUD Property Id,Property Name,Property Address,City,State,Zip Code,Total Units,Total Active Subsidies,Property Status,Total Inconclusive Subsidies,Total Inactive Subsidies,Earliest Start Date,Latest End Date,Earliest End Date,Latitude,Longitude,County,County Code,Congressional District,CBSA Type,CBSA ?ode,Census Tract,Manager Name,Manager Type,Owner Name,Owner Type,Occupancy Rate,Average Months of Tenancy,Earliest Construction Date,Latest Construction Date,0-1 Bedroom Units,Two Bedroom Units,Three+ Bedroom Units,REAC Score 1,Last REAC Date,REAC Score 2,REAC Date 2,REAC Score 3,REAC Date 3,Fair Market Rent,Percent of ELI Households,Target Tenant Type
7ea8e1a0-cdff-e611-8115-74d435edc0c2,,5952 OSAGE AVE,5952 Osage Ave,Philadelphia,PA,19143-1120,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.95468,-75.24111,Philadelphia,42101,01,Metropolitan,37980,42101008302,,,JAMES LIPSCHUTZ REAL ESTATE,For Profit,,,,,,,1,,,,,,,1266,,Family
6d38add0-cdff-e611-8115-74d435edc0c2,,NEIGHBORHOOD RESTORATION VIII,5801 Osage Ave,Philadelphia,PA,19143-1213,60,3,Active,0,1,01/01/2002,01/01/2035,01/01/2035,39.95474,-75.23922,Philadelphia,42101,02,Metropolitan,37980,42101008302,,,NEIGHBORHOOD RESTORATIONS,For Profit,,,,,12,16,35,,,,,,,1266,,Family
70d6a5d6-cdff-e611-8115-74d435edc0c2,,NEIGHBORHOOD RESTORATION XII,5236 Delancey St,Philadelphia,PA,19143-1506,53,1,Active,0,0,01/01/2003,01/01/2033,01/01/2033,39.95406,-75.2273,Philadelphia,42101,02,Metropolitan,37980,42101008500,,,NEIGHBORHOOD RESTORATIONS,For Profit,,,,,3,10,40,,,,,,,1266,,Family
5ae4365f-cdff-e611-8115-74d435edc0c2,800018319,COBBS CREEK NSA,5256 Larchwood Ave,Philadelphia,PA,19143-1523,85,1,Active,0,0,08/01/2005,07/31/2035,07/31/2035,39.95203,-75.22842,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101008000,Winn Management Company LLC,Profit Motivated,South 54th Street LP,Profit Motivated,92,112,01/01/1981,01/01/1981,,65,20,94b,3/4/2016,94b,3/4/2016,96b,12/19/2012,1266,79,Family
ca3ec9b2-cdff-e611-8115-74d435edc0c2,,MARSCO II,5035 Hazel Ave,Philadelphia,PA,19143-1621,4,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.95111,-75.2237,Philadelphia,42101,02,Metropolitan,37980,42101008000,,,HOFFMAN & COMPANY,For Profit,,,,,,3,1,,,,,,,1266,,Family
c62fe99a-cdff-e611-8115-74d435edc0c2,,5001 CATHARINE ST,5001 Catharine St,Philadelphia,PA,19143-1627,2,0,Inconclusive,1,0,01/01/1987,01/01/2017,01/01/2017,39.94881,-75.22406,Philadelphia,42101,02,Metropolitan,37980,42101008000,,,JUANITA D DEVINE,For Profit,,,,,,,2,,,,,,,1266,,Family
78d6a5d6-cdff-e611-8115-74d435edc0c2,,NEIGHBORHOOD RESTORATION XIII,5516 Larchwood Ave,Philadelphia,PA,19143-1908,36,1,Active,0,0,01/01/2003,01/01/2033,01/01/2033,39.95263,-75.23359,Philadelphia,42101,02,Metropolitan,37980,42101008102,,,NEIGHBORHOOD RESTORATIONS,For Profit,,,,,3,4,29,,,,,,,1266,,Family
70fd276b-cdff-e611-8115-74d435edc0c2,800018893,ST GEORGE'S MANOR,540 S 61st St,Philadelphia,PA,19143-2234,6,2,Active,0,0,12/06/1994,08/01/2034,02/05/2034,39.95297,-75.24512,Philadelphia,42101,01,Metropolitan,37980,42101008301,FRIENDS GUILD REHABILATION PROGRAM INC,Non-Profit,FIRST SHARED HOUSING CORPORATION,Non-profit,,,01/01/1987,01/01/1987,6,,,89a,11/9/2017,95b,12/9/2014,95b,12/9/2014,1266,,Elderly
62a28c2e-d568-e711-806a-005056ba3ab9,800019009,WEBSTER STREET HOUSE,5205 Webster St,Philadelphia,PA,19143-2626,8,1,Active,1,0,03/06/1985,09/01/2022,04/19/2018,39.94861,-75.22842,Philadelphia,42101,02,Metropolitan,37980,42101008000,THE CONSORTIUM,Profit Motivated,TRANSITIONAL HOUSING INC,Non-Profit,,,01/01/1980,01/01/1980,7,0,0,81a,3/4/2016,81a,3/4/2016,78b,12/18/2014,1266,,Disabled
d8d7a5d6-cdff-e611-8115-74d435edc0c2,,NEIGHBORHOOD RESTORATION XIV,5644 Carpenter St,Philadelphia,PA,19143-2804,80,1,Active,0,0,01/01/2004,01/01/2034,01/01/2034,39.94743,-75.23674,Philadelphia,42101,02,Metropolitan,37980,42101008101,,,NEIGHBORHOOD RESTORATIONS,For Profit,,,,,7,13,60,,,,,,,1266,,Family
d6a8e1a0-cdff-e611-8115-74d435edc0c2,,827 S 56TH ST,827 S 56th St,Philadelphia,PA,19143-2817,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.94778,-75.23538,Philadelphia,42101,02,Metropolitan,37980,42101008101,,,,For Profit,,,,,,,1,,,,,,,1266,,Family
fb42bec4-cdff-e611-8115-74d435edc0c2,,SOUTH 55 ST APARTMENTS,800 S 55th St,Philadelphia,PA,19143-2826,20,1,Active,0,0,01/01/1997,01/01/2027,01/01/2027,39.9479,-75.23372,Philadelphia,42101,02,Metropolitan,37980,42101008101,,,INGERMAN GROUP,For Profit,,,,,,1,19,,,,,,,1266,,Family
3aa5e1a0-cdff-e611-8115-74d435edc0c2,,5510 MALCOLM ST,5510 Malcolm St,Philadelphia,PA,19143-4023,1,0,Inconclusive,1,0,01/01/1987,01/01/2017,01/01/2017,39.94333,-75.23102,Philadelphia,42101,02,Metropolitan,37980,42101007200,,,,For Profit,,,,,,,,,,,,,,1266,,
3a3cc9b2-cdff-e611-8115-74d435edc0c2,,52ND & BELMONT APARTMENTS,1223 S 52nd St,Philadelphia,PA,19143-4306,6,0,Inconclusive,1,1,01/01/1991,01/01/2021,01/01/2021,39.94226,-75.22052,Philadelphia,42101,02,Metropolitan,37980,42101007300,,,BENJAMIN FREEMAN,For Profit,,,,,1,3,2,,,,,,,1266,,Family
760cb5ca-cdff-e611-8115-74d435edc0c2,,NEIGHBORHOOD RESTORATION VII,4923 Chester Ave,Philadelphia,PA,19143-4360,72,1,Active,0,1,01/01/1998,01/01/2035,01/01/2035,39.94371,-75.21762,Philadelphia,42101,02,Metropolitan,37980,42101007300,,,NEIGHBORHOOD RESTORATIONS,For Profit,,,,,5,21,46,,,,,,,1266,,Family
c823d2ac-cdff-e611-8115-74d435edc0c2,,1311 S 54TH ST,1311 S 54th St,Philadelphia,PA,19143-4801,1,0,Inconclusive,1,0,01/01/1990,01/01/2020,01/01/2020,39.94139,-75.22457,Philadelphia,42101,02,Metropolitan,37980,42101007102,,,,For Profit,,,,,,,1,,,,,,,1266,,Family
563cc9b2-cdff-e611-8115-74d435edc0c2,,1426 S 54TH ST,1426 S 54th St,Philadelphia,PA,19143-4924,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.9399,-75.22353,Philadelphia,42101,02,Metropolitan,37980,42101007101,,,,For Profit,,,,,,,1,,,,,,,1266,,Family
5a3fc9b2-cdff-e611-8115-74d435edc0c2,,S PAXON ST,1366 S Paxon St,Philadelphia,PA,19143-5016,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.94026,-75.21775,Philadelphia,42101,02,Metropolitan,37980,42101007400,,,JAMES LIPSCHUTZ REAL ESTATE,For Profit,,,,,,,1,,,,,,,1266,,Family
5c1df5f9-cc68-e711-806a-005056ba3ab9,800222747,REBA BROWN SENIOR RESIDENCE,1450 S 50th St,Philadelphia,PA,19143-5100,74,2,Active,0,0,09/30/2009,10/31/2048,09/30/2029,39.93885,-75.21362,Philadelphia,42101,02,Metropolitan,37980,42101007400,"B H P SERVICES
FOR REBA BROWN SENIOR RESIDENCE",Non-Profit,"DEER MEADOWS RETIREMENT COMMUNITY
REBA BROWN SENIOR RESIDENCE",Non-Profit,99,68,01/01/2006,01/01/2006,74,0,0,,,,,,,1266,74,Elderly
d823d2ac-cdff-e611-8115-74d435edc0c2,,1441 S 50TH ST,1441 S 50th St,Philadelphia,PA,19143-5134,1,0,Inconclusive,1,0,01/01/1990,01/01/2020,01/01/2020,39.93931,-75.21273,Philadelphia,42101,02,Metropolitan,37980,42101007400,,,ACTION REALTY,For Profit,,,,,,,1,,,,,,,1266,,Family
66a8e1a0-cdff-e611-8115-74d435edc0c2,,5713 WARRINGTON AVE,5713 Warrington Ave,Philadelphia,PA,19143-5213,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,39.93864,-75.23059,Philadelphia,42101,02,Metropolitan,37980,42101007102,,,EVENT,For Profit,,,,,,,1,,,,,,,1266,,Family
7a52c2b8-cdff-e611-8115-74d435edc0c2,,ROLLIE ASSOC IV,1665 S Conestoga St,Philadelphia,PA,19143-5415,1,0,Inconclusive,1,0,01/01/1992,01/01/2022,01/01/2022,39.9374,-75.22162,Philadelphia,42101,02,Metropolitan,37980,42101007000,,,EVENT,For Profit,,,,,,,1,,,,,,,1266,,Family
623fc9b2-cdff-e611-8115-74d435edc0c2,,SW PHILADELPHIA,1739 S Conestoga St,Philadelphia,PA,19143-5417,6,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.93644,-75.22045,Philadelphia,42101,02,Metropolitan,37980,42101007000,,,EVENT,For Profit,,,,,,,6,,,,,,,1266,,Family
8f10d9a6-cdff-e611-8115-74d435edc0c2,,5909 CHESTER AVE,5909 Chester Ave,Philadelphia,PA,19143-5517,2,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.93433,-75.231,Philadelphia,42101,01,Metropolitan,37980,42101006500,,,INGERMAN GROUP,For Profit,,,,,,2,,,,,,,,1266,,Family
7710d9a6-cdff-e611-8115-74d435edc0c2,,5711 KINGSESSING AVE,5711 Kingsessing Ave,Philadelphia,PA,19143-5519,1,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,39.93558,-75.22638,Philadelphia,42101,01,Metropolitan,37980,42101007101,,,EMILIO CORTEZ,For Profit,,,,,,,1,,,,,,,1266,,Family
162fe99a-cdff-e611-8115-74d435edc0c2,,1919 S SALFORD ST,1919 S Salford St,Philadelphia,PA,19143-5525,1,0,Inconclusive,1,0,01/01/1987,01/01/2017,01/01/2017,39.93347,-75.23021,Philadelphia,42101,01,Metropolitan,37980,42101006500,,,,For Profit,,,,,,,,,,,,,,1266,,
f63cc9b2-cdff-e611-8115-74d435edc0c2,,2123 S FRAZIER ST,2123 S Frazier St,Philadelphia,PA,19143-5605,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.9347,-75.22303,Philadelphia,42101,02,Metropolitan,37980,42101007000,,,DESREV ASSOC,For Profit,,,,,,,1,,,,,,,1266,,Family
4652c2b8-cdff-e611-8115-74d435edc0c2,,ITHAN STREET,1916 S Ithan St,Philadelphia,PA,19143-5622,1,0,Inconclusive,1,0,01/01/1992,01/01/2022,01/01/2022,39.93552,-75.22422,Philadelphia,42101,02,Metropolitan,37980,42101007000,,,JAMES LIPSCHUTZ REAL ESTATE,For Profit,,,,,,,1,,,,,,,1266,,Family
d63cc9b2-cdff-e611-8115-74d435edc0c2,,2005 S REDFIELD ST,2005 S Redfield St,Philadelphia,PA,19143-5902,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.93284,-75.22826,Philadelphia,42101,01,Metropolitan,37980,42101006600,,,DESREV ASSOC,For Profit,,,,,,,,,,,,,,1266,,
92e5365f-cdff-e611-8115-74d435edc0c2,800018651,MARY FIELD,2100 S 58th St,Philadelphia,PA,19143-5933,100,1,Active,0,0,09/01/2017,08/31/2034,08/31/2034,39.9334,-75.22591,Philadelphia,42101,01,Metropolitan,37980,42101006600,Philadelphia Presbytery Homes Inc,Non-Profit,SOUTHWEST PHILADELPHIA PRESBYTERY APTS INC,Non-Profit,99,98,01/01/1992,01/01/1992,99,,,79b,2/5/2018,98b,12/10/2014,98b,12/10/2014,1266,85,Elderly
d6e5365f-cdff-e611-8115-74d435edc0c2,800018797,ANN THOMAS PRESBYTERIAN APARTMENTS,2000 S 58th St,Philadelphia,PA,19143-5945,75,3,Active,0,0,09/22/1992,05/01/2053,01/01/2032,39.93458,-75.2273,Philadelphia,42101,01,Metropolitan,37980,42101006600,Philadelphia Presbytery Homes Inc,Multiple,PRESBYTERIAN APTS AT 58TH STREET,Non-profit,99,83,01/01/1989,01/01/1989,74,,,99a,7/30/2015,99a,7/30/2015,99a,11/14/2012,1266,81,Elderly
ba3dc9b2-cdff-e611-8115-74d435edc0c2,,5547 WHEELER ST,5547 Wheeler St,Philadelphia,PA,19143-6145,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,39.93236,-75.21762,Philadelphia,42101,01,Metropolitan,37980,42101006900,,,DESREV ASSOC,For Profit,,,,,,1,,,,,,,,1266,,
ad9c7df4-cdff-e611-8115-74d435edc0c2,,BARTRAM VILLAGE,5603 Harley Dr,Philadelphia,PA,19143-6258,500,1,Active,0,0,10/31/1953,,,39.93047,-75.21657,Philadelphia,42101,01,Metropolitan,37980,42101006900,PHILADELPHIA HOUSING AUTHORITY,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1953,01/01/1953,,,,,,,,,,1266,,
e13f442a-ceff-e611-8115-74d435edc0c2,,NEW COURTLAND APARTMENTS @ CLIVEDEN,319 W Johnson St,Philadelphia,PA,19144,62,2,Active,0,0,01/01/2011,01/01/2041,03/14/2032,40.03898,-75.18943,Philadelphia,42101,02,Metropolitan,37980,42101023600,,,NEWCOURTLAND ELDER SERVICES,Non-Profit,,,,,62,,,,,,,,,1266,,Elderly or disabled
e93f442a-ceff-e611-8115-74d435edc0c2,,PRESSER SENIOR APARTMENTS,101 W Johnson St,Philadelphia,PA,19144,45,1,Active,0,0,01/01/2011,01/01/2041,01/01/2041,40.04371,-75.18459,Philadelphia,42101,02,Metropolitan,37980,42101023700,,,NOLEN PROPERTIES LLC,For Profit,,,,,43,2,,,,,,,,1266,,Elderly or disabled
a931414e-ceff-e611-8115-74d435edc0c2,,NUGENT SENIOR APARTMENTS,221 W Johnson St,Philadelphia,PA,19144,57,1,Active,1,1,01/01/2013,10/09/2034,10/09/2034,40.04084,-75.18607,Philadelphia,42101,,,,42101023800,,,NUGENT SR APTS LP,,,,,,57,0,7,,,,,,,1266,,Elderly or disabled
0538add0-cdff-e611-8115-74d435edc0c2,,CENTER IN THE PARK SENIOR HOUSING,44 W RITTENHOUSE ST,PHILADELPHIA,PA,19144,70,1,Active,0,0,01/01/2002,01/01/2032,01/01/2032,40.036705,-75.177246,Philadelphia,42101,02,Metropolitan,37964,42101024100,,,PENNROSE PROPERTIES,For Profit,,,,,64,6,,,,,,,,1266,,Elderly or disabled
4148f930-d768-e711-806a-005056ba3ab9,,CRICKET COURT COMMONS,430507549 W MANHEIM ST,PHILADELPHIA,PA,19144,143,0,Inconclusive,1,0,,,,40.022518,-75.172531,,42101,,,37964,42101024300,,,,,,,,,,,,,,,,,,1266,,
0809610c-ceff-e611-8115-74d435edc0c2,,SCATTERED SITES,219 E Bringhurst St,Philadelphia,PA,19144,349,1,Active,0,0,12/31/1968,,,40.03464,-75.16495,Philadelphia,42101,02,Metropolitan,37980,42101024500,Philadelphia Housing Authority,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1967,01/01/1983,,,,,,,,,,1266,,
863ec9b2-cdff-e611-8115-74d435edc0c2,,HAMILL MILL APARTMENTS,5429 Lena St,Philadelphia,PA,19144,40,0,Inconclusive,1,1,01/01/1991,01/01/2021,01/01/2021,40.03527,-75.16919,Philadelphia,42101,02,Metropolitan,37980,42101024600,,,GREATER GERMANTOWN HDC,Multiple,,,,,40,,,,,,,,,1266,,Elderly or disabled
8931414e-ceff-e611-8115-74d435edc0c2,,MY PLACE GERMANTOWN,209 E Price St,Philadelphia,PA,19144,12,1,Active,0,0,09/30/2011,09/30/2031,09/30/2031,40.03899,-75.17359,Philadelphia,42101,,,,42101024600,,,,,,,,,,,,,,,,,,1266,,
7b0456c1-ce68-e711-806a-005056ba3ab9,800219573,INGLIS GARDENS AT GERMANTOWN,332 E Walnut Ln,Philadelphia,PA,19144-1000,15,2,Active,0,0,01/29/2009,07/31/2047,01/29/2029,40.04903,-75.17529,Philadelphia,42101,02,Metropolitan,37980,42101025200,INGLIS HOUSING CORPORATION,Non-Profit,GERMANTOWN SECTION 811 HOUSING CORPORATION,Non-Profit,100,84,01/01/2005,01/01/2005,10,4,0,,,,,,,1266,77,Disabled
8824d2ac-cdff-e611-8115-74d435edc0c2,,529-531 BRINTON ST,529 E Brinton St,Philadelphia,PA,19144-1004,6,0,Inconclusive,1,0,01/01/1990,01/01/2020,01/01/2020,40.05109,-75.17617,Philadelphia,42101,02,Metropolitan,37980,42101025200,,,EVENT,For Profit,,,,,,6,,,,,,,,1266,,Family
ba8dbbbe-cdff-e611-8115-74d435edc0c2,,532 E MAYLAND ST,532 E Mayland St,Philadelphia,PA,19144-1007,1,0,Inconclusive,1,0,01/01/1994,01/01/2024,01/01/2024,40.04918,-75.17325,Philadelphia,42101,02,Metropolitan,37980,42101025200,,,JOSEPHINE CALABRETTA,For Profit,,,,,,,1,,,,,,,1266,,Family
149df329-d168-e711-806a-005056ba3ab9,,WAYNEVIEW APARTMENTS,400 E Walnut Ln,Philadelphia,PA,19144-1036,40,0,Inactive,0,1,07/01/1972,06/01/2012,06/01/2012,40.0459,-75.17313,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101025200,,,,,,,,,,,,,,,,,,1266,,
f51ec485-d868-e711-806a-005056ba3ab9,800018634,MAGNOLIA MEWS,5915 Magnolia St,Philadelphia,PA,19144-1145,63,1,Active,1,0,01/01/1992,12/11/2032,01/01/2022,40.04456,-75.17099,Philadelphia,42101,02,Metropolitan,37980,42101024600,PIONEERS IN PARTNERSHIP,Profit Motivated,MAGNOLIA MEWS LTD,Profit Motivated,97,106,01/01/1988,01/01/1988,20,27,16,91a,2/24/2016,91a,2/24/2016,75c,9/30/2014,1266,95,Family
b024d2ac-cdff-e611-8115-74d435edc0c2,,640 E LOCUST AVE,640 E Locust Ave,Philadelphia,PA,19144-1310,1,0,Inconclusive,1,0,01/01/1990,01/01/2020,01/01/2020,40.04222,-75.16428,Philadelphia,42101,02,Metropolitan,37980,42101024700,,,DANIEL T KRADZINSKI,For Profit,,,,,,,1,,,,,,,1266,,Family
46a8e1a0-cdff-e611-8115-74d435edc0c2,,5305 MAGNOLIA ST,5305 Magnolia St,Philadelphia,PA,19144-1423,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,40.03848,-75.16219,Philadelphia,42101,02,Metropolitan,37980,42101024700,,,EVENT,For Profit,,,,,,,1,,,,,,,1266,,Family
b222d2ac-cdff-e611-8115-74d435edc0c2,,CHURCH LANE,600 E Church Ln,Philadelphia,PA,19144-1430,40,0,Inconclusive,1,1,01/01/1989,01/01/2019,01/01/2019,40.04068,-75.16306,Philadelphia,42101,02,Metropolitan,37980,42101024700,,,PENNROSE PROPERTIES,For Profit,,,,,,40,,,,,,,,1266,,Family
f2e3365f-cdff-e611-8115-74d435edc0c2,800018302,CHESHIRE HOUSE,427 E Washington Ln,Philadelphia,PA,19144-1639,12,2,Active,0,0,11/10/1993,12/03/2034,09/01/2029,40.0484,-75.17594,Philadelphia,42101,02,Metropolitan,37980,42101025200,COMMUNITY PROPERTY MANAGEMENT INC,Multiple,CHESHIRE HOME INC,Non-profit,97,69,01/01/1987,01/01/1987,12,,,76c,6/1/2017,65c,5/12/2016,65c,5/12/2016,1266,91,Disabled
ebbf2e65-cdff-e611-8115-74d435edc0c2,800019038,WISTER TOWNHOUSES,292 E Ashmead St,Philadelphia,PA,19144-1718,200,1,Active,0,0,01/15/2017,01/14/2037,01/14/2037,40.034062,-75.163818,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101024500,INTERSTATE REALTY MANAGEMENT CO,Profit Motivated,WISTER ASSOCIATES A LIMITED PARTNERSHIP,Profit Motivated,98,121,01/01/1977,01/01/1977,13,100,85,92c,11/3/2015,92c,11/3/2015,95b,10/31/2012,1266,83,Family
8e2fe99a-cdff-e611-8115-74d435edc0c2,,323 E SHEDAKER ST,323 E Shedaker St,Philadelphia,PA,19144-1812,1,0,Inconclusive,1,0,01/01/1987,01/01/2017,01/01/2017,40.03205,-75.1591,Philadelphia,42101,02,Metropolitan,37980,42101024500,,,HERBERT E WETZEL,For Profit,,,,,,,1,,,,,,,1266,,Family
76151f71-cdff-e611-8115-74d435edc0c2,800018684,MORELANE GARDENS,185 E Walnut Ln,Philadelphia,PA,19144-2062,22,1,Active,0,0,06/01/2014,05/31/2019,05/31/2019,40.04419,-75.17515,Philadelphia,42101,02,Metropolitan,37980,42101025200,KRR PROPERTIES INC,Profit Motivated,KRR PROPERTIES INC,Profit Motivated,97,68,,,,22,,62c,1/25/2017,62c,1/25/2017,88b,11/13/2014,1266,74,Family
d3bbabaa-d968-e711-806a-005056ba3ab9,,HIGH STREET MANOR (PHILADELPHIA),81 E High St,Philadelphia,PA,19144-2100,15,0,Inconclusive,1,0,,,,40.04144,-75.17615,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101025200,,,,,,,,,,,,,,,,,,1266,,
8710d9a6-cdff-e611-8115-74d435edc0c2,,59 E HIGH ST,59 E High St,Philadelphia,PA,19144-2109,9,0,Inconclusive,1,0,01/01/1989,01/01/2019,01/01/2019,40.04095,-75.17667,Philadelphia,42101,02,Metropolitan,37980,42101025200,,,JERALD WIKLER,For Profit,,,,,5,3,1,,,,,,,1266,,Family
d70dd9a6-cdff-e611-8115-74d435edc0c2,,STOKES ROWE,5600 Germantown Ave,Philadelphia,PA,19144-2242,16,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,40.03505,-75.17422,Philadelphia,42101,02,Metropolitan,37980,42101024100,,,ROUSE STOKES ROWE HOUSING ASSOC LTD,For Profit,,,,,10,6,,,,,,,,1266,,Family
99340883-cdff-e611-8115-74d435edc0c2,800112239,Elders Place II,80 E Collom St,Philadelphia,PA,19144-2356,39,0,Inactive,0,1,06/01/2004,05/31/2011,05/31/2011,40.03186,-75.16467,Philadelphia,42101,02,Metropolitan,37980,42101024500,"Multifamily Management Of Philadelphia, LLC",,Elders Place INC,For Profit,,,,,,,,,,,,,,1266,,
0b7b96e2-cdff-e611-8115-74d435edc0c2,,GERMANTOWN YMCA RESIDENCE REHAB,5722 Greene St,Philadelphia,PA,19144-2703,128,0,Inactive,0,2,06/30/1995,05/31/2016,06/30/2000,40.03417,-75.17679,Philadelphia,42101,02,Metropolitan,37980,42101024100,,For Profit,GERMANTOWN Y RESIDENTIAL ENTERPRISE,,,,,,,,,,,,,,,1266,,
cf0dd9a6-cdff-e611-8115-74d435edc0c2,,STENTON AVE HOUSE,4660 Stenton Ave,Philadelphia,PA,19144-3021,1,0,Inconclusive,1,0,01/01/1988,01/01/2018,01/01/2018,40.02612,-75.15954,Philadelphia,42101,02,Metropolitan,37980,42101024500,,,SIDNEY SMALL,For Profit,,,,,,,,,,,,,,1266,,
55da9ddc-cdff-e611-8115-74d435edc0c2,,GERMANTOWN HOUSE,5457 Wayne Ave,Philadelphia,PA,19144-3433,133,2,Active,0,0,01/01/2006,01/01/2036,01/01/2036,40.03043,-75.17572,Philadelphia,42101,02,Metropolitan,37980,42101024100,PHILADELPHIA HOUSING AUTHORITY,Public Entity,PHILADELPHIA HOUSING AUTHORITY,Multiple,,,01/01/2006,01/01/2006,117,16,,,,,,,,1266,,Elderly or disabled
317d96e2-cdff-e611-8115-74d435edc0c2,,DIGNITY HOUSE II/RDA,5151 Wayne Ave,Philadelphia,PA,19144-3540,16,0,Inactive,0,1,06/30/2001,06/30/2016,06/30/2016,40.02724,-75.17051,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101024200,,,COMMITTEE FOR DIGNITY AND FAIRNESS,,,,,,,,,,,,,,,1266,,
e0998f09-d468-e711-806a-005056ba3ab9,800018431,FOUR FREEDOMS HOUSE,6101 Morris St,Philadelphia,PA,19144-3763,282,1,Active,0,1,09/30/2011,12/22/2035,12/22/2035,40.03503,-75.18833,Philadelphia,42101,02,Metropolitan,37980,42101023900,PRUDENT PROPERTY MANAGERS INC,Profit Motivated,FFPM HOUSING PARTNERS LP,Profit Motivated,96,85,01/01/1981,01/01/1981,220,0,0,96b,11/3/2017,97b,1/16/2013,97b,1/16/2013,1266,83,Elderly
a59c7df4-cdff-e611-8115-74d435edc0c2,,QUEEN LANE I,5356 Alfred St,Philadelphia,PA,19144-3906,19,0,Inactive,0,1,02/28/1955,,,40.027055,-75.176193,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101024000,PHILADELPHIA HOUSING AUTHORITY,Public Entity,Philadelphia Housing Authority,Public Entity,,,01/01/1955,01/01/1955,,,,,,,,,,1266,,
59253d7c-d568-e711-806a-005056ba3ab9,,QUEEN LANE APARTMENTS,5310 Pulaski Ave,Philadelphia,PA,19144-3939,55,1,Active,0,0,,,,40.026672,-75.174348,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101024000,PHILADELPHIA HOUSING AUTHORITY,Public Entity,PHILADELPHIA HOUSING AUTHORITY,Public Entity,,,,,,,,,,,,,,1266,,
89320883-cdff-e611-8115-74d435edc0c2,800018403,NEWHALL MANOR,5323 Newhall St,Philadelphia,PA,19144-3957,26,2,Active,0,0,10/30/1992,01/01/2032,12/12/2031,40.02754,-75.17407,Philadelphia,42101,02,Metropolitan,37980,42101024200,Proficient Management Services,Multiple,ENON-TOLAND GERMANTOWN DEVELOPMENT CORP,Non-Profit,94,71,01/01/1989,01/01/1989,26,,,92b,8/21/2015,92b,8/21/2015,90a,10/17/2012,1266,91,Elderly
b23dc9b2-cdff-e611-8115-74d435edc0c2,,5225 PULASKI AVE,5225 Pulaski Ave,Philadelphia,PA,19144-4005,1,0,Inconclusive,1,0,01/01/1991,01/01/2021,01/01/2021,40.0264,-75.17326,Philadelphia,42101,02,Metropolitan,37980,42101024200,,,,For Profit,,,,,,,1,,,,,,,1266,,Family
fd37add0-cdff-e611-8115-74d435edc0c2,,BEECHAM COMPLEX,514 W Queen Ln,Philadelphia,PA,19144-4016,6,1,Active,0,0,01/01/2002,01/01/2032,01/01/2032,40.0233,-75.17699,Philadelphia,42101,02,Metropolitan Statistical Area,37980,42101024300,,,HAROLD HASKINS,For Profit,,,,,2,2,2,,,,,,,1266,,Family
523fc9b2-cdff-e611-8115-74d435edc0c2,,QUEENS ROW,500 W Queen Ln,Philadelphia,PA,19144-4038,43,1,Active,1,0,01/01/1991,01/01/2021,01/01/2021,40.03784,-75.1614,Philadelphia,42101,02,Metropolitan,37980,42101024500,PHILADELPHIA HOUSING AUTHORITY,Public Entity,HACE MGMT COMPANY,Multiple,,,,,20,9,,,,,,,,1266,,Family
01691777-cdff-e611-8115-74d435edc0c2,800018402,ENON TOLAND APARTMENTS,245 W Queen Ln,Philadelphia,PA,19144-4065,67,1,Active,0,1,03/01/1975,05/31/2031,05/31/2031,40.02701,-75.17406,Philadelphia,42101,02,Metropolitan,37980,42101024200,Proficient Management Services,Profit Motivated,ENON TOLAND APTS CORP,Non-Profit,96,68,01/01/1973,01/01/1973,66,,,76c,3/24/2016,76c,3/24/2016,51c,8/30/2013,1266,100,Elderly
